livre.chapitre.verset,Bafia
LUK.21.32,"Ǹkalii mìni ɓi saaɗ lɛ, bɔ̀ɓ i ɓum ìnɛ yàa lèg ɓi bimiɗ di ɓìɓan ɓi ɓìcèm ɓi ka kilɛn ɓi. "
LUK.21.33,"Ɗyoo rì zi ɓi ri ɓiì lèegh, kìɓan kifog ɓìɓan ɓyɛm̀ ɓyaa lèg ɓi."
LUK.21.34,"Ɓì konàg rì mìniì ɓɔmiɗ, lɛ ɓìsɛ̀nɛ̀ rì ɓìzɛ̀ŋ ɓi mɛrɔ̀g rì rìcɛɛ̀cɛ̀ɛ̀rɛ̀n ɗi nɗem ɓyɛ̀ kɛɛ̀ fa mɛrem min ìɓwɛɗ; di ŋwos anɛ̀n à ri sìɗ mini ǹsìrɛn. "
LUK.21.35,Ɓisuulɛ ŋwos anɛ̀n à ɓiì sììdii ɓum ɓɛ̀cèm ɓɛ ɓi ziinɛ yɛ̀ɛ dam ì ti ì sììdàg ɓìzɛn. 
LUK.21.36,"Fɔɔnnɛ kɔ̀riina cem, ɓì ki ɓɔ̀ɔɓɔŋzàg ɓyààmɛ̀n ɓìcèm, lɛ ɓi ɓa rì ìtèɗ wulɛ ɓi ceè ɓìɓan ɓi ɓi ri ɓiì kìlɛɛ, ɓì ki kpaŋ ɓi mis mɛ Man à mum mɛ̀rɛy."
LUK.21.37,"Yeesus à kìkìghà lɛ rì ŋwos à rèèrèsàg ɓum ɓìɓan ɓi naà-Bɛ̀ll, rì ìru, à kɛ̀n kì lalì ɓi dòn ì ɓɛ̀òlìvyee. "
LUK.21.38,"Nni ɓum ɓɛ̀cèm ɓɛ ɓi kìlɔ̀ŋ ɓɛ ǹti ɓɛ kɛngì nyi a nyòò rì sariwa, lɛ ɓɛɛ wowog ɓìɓan ɓi a kakàlìghà."
LUK.22.1,"Tìcàɓ ti ɓɛ ǹkìlàg bìrɛs, ɓɛ̀ kɛɛ̀ foŋ nwìɗ miì, tyɛɛ̀ ti ɓɛɛ̀ regi lɛ Paskà, ti kɛɛ̀kɛ̀ɛ̀ghày. "
LUK.22.2,"Ɓɛ̀pìrɛɛtìrɛ̀ ɓɛgwey, rì ɓɛ̀rèsàg-ɓìdɔ̀gsɛna ɓɛ kaakààghà bee inɛ ɓɛɛ wey Yeesus, kìɓan kifog ɓɛ rirìsìghà ɓum ɓɛ kilɔ̀ŋ."
LUK.22.3,"Satàn a ɗiŋìghà ɓi nɗem wu Zyudas ànɛ ɓɛ ndegì lɛ Iskariyot, à ɓaghà kìbog ki ɓi ɓɛ̀yilàg ǹtɛ̀ɗ rì ɓɛɓɛɛ̀. "
LUK.22.4,"Fɔɔnnɛ Zyudas à kɛ̀ngà kì wooghrɛɛ jɛ̀ɛ̀ rì ɓɛ̀pìrɛɛtìrɛ̀ ɓɛgwey, rì mɛ̀fòm mɛ ɓɛsujàà ɓɛ ɓɛ m̀bègì naà-Bɛ̀ll, ɓi-ghèy wu a fa ɓɔ Yeesus. "
LUK.22.5,"Ɓɛ̀roɓɛ̀n ɓɛ wokà kìrɔɔ, ɓɛ kag̀ lɛ ɓɛ ri nyi ɓiì faà mɔ̀ɔ̀ni. "
LUK.22.6,"Zyudas à gherɛ̀n, à tumɛ̀n rìkaa ɗi kirɔŋiɗ ki lɛ a fa ɓɔ Yeesus yɛ̀ɛ kìlɔ̀ŋ kɛ̀ kɛɛ̀ yi."
LUK.22.7,"Yɛ̀ɛ ŋwos a rikì ɗi bìrɛs ì kɛ̀ɛ̀ nwìɗ, ànɛ ɓɛ ghɛɛ̀sɛ̀ngà kì wolì jɔ̀ɔ̀ ì Paskà à kpagà, "
LUK.22.8,Yeesus à romgà lɛ rì Pyɛɛri rì Zyaŋ à kpaa ɓɔ lɛ: Kɛ̀ɛna ɓìsi kì pègsɛɛ ɓiɗilàg ɓi Paskà. 
LUK.22.9,Ɓɛ̀roɓɛ̀n ɓɛ tɔg nyi lɛ: Fe nnɛ u kɔ̀nkɔn lɛ ti pegsɛn ɓyɔ? 
LUK.22.10,"Yeesus à ɓàg ɓɔ lɛ: Ɓì yii! Yɛ̀ɛ ɓì ɓiì ɗiŋii ɓi bàn, ɓì rì ɓiì tuusɛɛ ri ŋwaàdɛŋ ɗi à tɛ̀tɛɛgh bèè i mɛ̀nig, nɔ̀ɔ̀tiina nyi a mɛɛ mɛ à rì miì ɓiì ɗiŋii, "
LUK.22.11,"ɓi kpaà ŋwaàmɛɛ lɛ, ǹɗèsàg lɛ: Ɓi kìden ki naa kibe nnɛ nyii ghɛɛ̀sɛɛ kì ɗiì Paskà rì ɓɛ̀yilàg ɓii? "
LUK.22.12,Fɔɔnnɛ à rì mìni ɓiì rèsii coo kiden ki naa ɓi mɛɛ aɗyòò kì pègsɛn. Wɔɔ nnɛ ɓì rì ɓiì lamì ɓìɗilàg ɓi Paskà. 
LUK.22.13,"Nni ɓɛ̀-Pyɛɛri ɓɛ kɛngà, ɓɛ tanɛ̀n ɓìɓan ɓìcèm lɔŋ yɛ̀ɛ Yeesus à kpaaghà ɓɔ, ɓɛ ki lam ɓiɗilàg ɓi Paskà."
LUK.22.14,"Yɛ̀ɛ cààmɛ̀n ki riɗi ki kpagà, nni Yeesus à kɔ̀rìghà ɓi zi nɗaŋ ri ɓɛ̀yilàg ɓii lɛ ɓɛɛ ɗi. "
LUK.22.15,"Fɔɔnnɛ à kpaaghà ɓɔ lɛ: Ki mɓiisɛɛ mɛ̀ kì kɔ̀ni lɛ, ǹɗi Paskà ànɛ ǹɗaŋ ɗi mìni di ǹka wog ɓi rikɛŋ. "
LUK.22.16,"Lɛ̀, ǹkalii mìni lɛ, màa ɗi ti ɓi Paskà àdɛŋ à kpaŋ yɛ̀ɛ azi anɛ miì à kìlɛɛ gɛ ɓi kìlɔ̀ŋ ki Bɛ̀ll. "
LUK.22.17,"Nni à tekà ɓeŋ à mɛ̀rɔ̀g à fa Bɛ̀ll ɓìtògsɛ̀n, à kpaa lɛ: Terina ɓeŋ ànɛ ɓi ceesɛn nyi di ɓi sàsàg; "
LUK.22.18,"lɛ, ǹkalii mìni lɛ à tumɛ̀n gɛɛ̀nɛ, màa nɔti ɓi mɛrɔ̀g mɛ viìnyɛ̀ à kpaŋ yɛ̀ɛ kìlɔ̀ŋ ki Bɛ̀ll ki ri ɓiì yùu."
LUK.22.19,"Fɔɔnnɛ à tekà bìrɛs, à fa Bɛ̀ll ɓìtògsɛ̀n, à ɓɛg yɔ̀, à fa ɓɛ̀yilàg à kpaa lɛ: Nyoo yɛ̀m yɛ̀ɛ ri lɛ; yɛ̀ɛ ri ǹfayɛn ɓisu wìn, kìlaaghna kìɓan ki, ɓì yitàg mɛ̀. "
LUK.22.20,"Fɔlɔɔ nnɛ à tekà girig ɓeŋ, ajɛ̀m ì rìɗi, à fa ɓɔ a kpaa lɛ: Ɓeŋ ànɛ, à rì nyɔɔnyɔn à rìràrɛ̀n ɗi lɛ, rì Bɛ̀ll rì ɓum, ɓi bwaɓ yɛm̀ yi yi ɗyoŋi ɓisu wìn."
LUK.22.21,"Nni ɓì ghɛɛ! Ŋwaànɛ àa tɔ̀kɛɛ mɛ̀, a ɗiɗi fɛ ǹɗaŋ ri mɛ̀. "
LUK.22.22,"Man à mum à rì ɓiì wiì lɔŋ yɛ̀ɛ Bɛ̀ll à fèkà lɛ à ghɛ̀ɛ̀sɛɛ kì wiì, kìɓan kifog nyìighnyìg rì roànɛ à rì nyi ɓiì kàɓi. "
LUK.22.23,"Fɔɔnnɛ ɓɛ tumɛ̀ngà rìtɔɔ̀ghtɔ̀ɔ̀ghrɛ̀n wɔɔ ɓɔ rì ɓɔ lɛ, ghɛn anɛ ɓi nɗaŋ waa yɛɛ ri ɓiì kìi rikuu ɗi kiɓan yɛ̀ɛ ɗiǹ?"
LUK.22.24,Nni ɓɛ̀yilàg ɓɛ ɓigtìghà ɓyoo nyoey lɛ ɓɛɛ yi ghɛn anɛ ɓi nɗaŋ waa nnɛ ɓɛ ghɛɛ̀sɛɛ kì ghɛɛ̀ yɛ̀ɛ ǹlàmì ɓɛ̀ro ɓɛm̀bog. 
LUK.22.25,Fɔɔnnɛ Yeesus à kpaaghà ɓɔ lɛ: Mɛ̀fòm mɛ ɓi ɓìlɔ̀ŋ mɛ ti mɛ lamɓàg ɓyɔ mɛ ciɓtàg; ɓumɓɛ ɓɛɛ̀ tuturi ɓilɔ̀ŋ ɓɛɛ̀ɓɛ ɓìlɔ̀ŋ ɓiǹ ɓi ti ɓi kpaaghì lɛ ɓɛ ri ɓɛ̀roɓɛ ɓɛɛ̀ kìki ɓɔ kìrɔɔ. 
LUK.22.26,"Ki ghɛɛ̀sɛɛ ɓi ki ɓaà fɔlɔɔ ɓi nyìinyìm wìn, wɔ̀lɛ roànɛ à rì ɓiì ɓaà ǹɗɛlì-asù ɓi nyìinyìm wìn à ghɛ̀ɛ̀sɛɛ kì terɛɛ nyimìɗ yɛ̀ɛ ŋwɔɓti, ŋwaànɛ a làlàmì, à ɓa yɛ̀ɛ ǹkpàn a ɓɛ̀ro ɓɛm̀bog. "
LUK.22.27,"Rì ŋwaànɛ à kɔ̀kɔrii ɓi teɓèrè ɓi rìɗi ɗi ɓiɗilàg rì ŋwaànɛ a kààkaa nyi ɓìɗilàg, roàbe yɛɛ cee roàmbog? Mɛ̀ɛ ǹti nya lɛ roànɛ a ɗiɗi yɛɛ cee! Nni mɛ̀ ǹɗì min ɓi nyìinyìm wìn fɛlɛ yɛ̀ɛ ǹkìì-kìsay!"
LUK.22.28,Mìni yɛɛ ri ɓɛ̀roɓɛ ɓɛ ǹsììrɛɛ lɛ ɓɛɛ nɔɔ̀ti mɛ̀ ɓi mɛ̀fèèghrɛn mɛ mɛ̀ɛ ǹtuutùlɛ̀n rì mɔ. 
LUK.22.29,"Fɛlɛ yɛ̀ɛ Tààta à faghà mɛ̀ rìlàmì ɗi kilɔ̀ŋ kii, fɔɔnnɛ mɛ̀ ǹfaa girig mìni ɗyɔ, "
LUK.22.30,"fɔlɔɔ nnɛ ɓì ɓiì kìi lɛ ɓì ɗi, ɓì ki nɔ ɓi kìkpanà kɛm̀ ɓi kìlɔ̀ŋ kɛm̀, ɓì ki kɔ̀ri ɓi mɛ̀kɔ̀ɔ̀ mɛ rilàmì, lɛ ɓi yɔm̀ mɛ̀pwìɗ ǹtɛ̀ɗ rì mɛɓɛɛ̀ mɛ a Isirayɛl."
LUK.22.31,"Simɔn! Simɔn! Satàn àa ntɔɔgh ìtèɗ wulɛ a fɛɓti mìni yɛ̀ɛ gèŋ, "
LUK.22.32,"wɔ̀lɛ mɛ̀ɛ m̀ɓɔ̀ŋzaagh Bɛ̀ll ɓisu wɔɔ lɛ rìgherɛ̀n ɗyɔɔ ɗyɛ̀ kɛɛ̀ fɔɛy, nni yɛ̀ɛ ù ri ɓa di ù mɛ sugtii tì a lɔ̀ŋkɛm̀, kìya lɛ ɓɛ̀goni ɓɛɛ siirɛn girig. "
LUK.22.33,"Pyɛɛri à kpaa nyi lɛ: Kan ǹɗì m̀pègsɛn lɛ, ǹkɛǹ naà-zày, ǹsoò lɛ ǹwu ǹɗaŋ ri wɔ̀. "
LUK.22.34,"Yeesus à ɓàg lɛ, Pyɛɛri, ǹkalii wɔ̀ lɛ, ǹlem à zag àa rɔŋ ɓi gɛɛ̀nɛ di ù ka ron ɓi lɛ, ù yii ɓi mɛ gɛ̀n yiraa."
LUK.22.35,"Nni Yeesus à kpaatìghà ɓɔ lɛ: Yɛ̀ɛ ǹɗomgà mìni, ǹkpaa lɛ kɛ̀ ɓi teɗ nsoò mɔ̀ɔ̀ni, nsoò ɓàm, nsoò gòò, com kidɛŋ ki kaarɛ̀ngà nya mìni? Ɓɛ ɓaàg nyi lɛ: Èe èe. "
LUK.22.36,"Fɔɔnnɛ à kpaaghà min ɓɔ lɛ: Ɓi cààmɛ̀n ki nnɛ ŋwaànɛ à rì rì mɔ̀ɔ̀ni à ghɛ̀ɛ̀sɛɛ mɔ kì terì, nsoò ŋwaànɛ à rì rì ɓàm à teɗ, ŋwaànɛ à rì kɛ̀ɛ̀ gàfàg, à kàɓ kìlàà kii lɛ, a laàghrɛn yɔ̀. "
LUK.22.37,"Lɛ ǹkalii mìni lɛ, jɛ̀ɛ̀ ìnɛ ì rì ǹkànɛn lɛ: Ɓɛ fogà nyi ɓi bàlì ì ɓɛ̀zyaàzyaa, ì ghɛ̀ɛ̀sɛɛ kì ghɛnɛɛ ɓi mɛ̀, ɓisuulɛ, com kìcèm ki ɓɛ kangà ɓisu wɛ̀m, ki ri ɓiì kìlɛɛ. "
LUK.22.38,"Nni ɓɛ̀yilàg ɓɛ kpaaghà nyi lɛ: Gàfàg yɛɛ̀yi lɛ, yiɓɛɛ̀, nyii ɓaàg ɓɔ lɛ, lèg ànɛn à ghɛ̀ɛ̀sɛɛ."
LUK.22.39,"Yɛ̀ɛ Yeesus à kpagày ɓi dan, nni à ɓɔkà ɓi dòn ì ɓɛ̀òlìvyee lɔŋ yɛ̀ɛ àa nti à kìlàg, ɓɛ̀yilàg ɓii ɓɛ nɔɔ̀tì nyi."
LUK.22.40,"Yɛ̀ɛ à kpagà wɔɔ, nni à kpaaghà ɓɛ̀yilàg lɛ: Ɓɔ̀ŋziina Bɛ̀ll lɛ, kɛ̀ ɓi tanɛn ri mɛ̀fèèghrɛn. "
LUK.22.41,"Nni à ràɓsɛ̀ngà ɓɔ lèg àdɛŋ, yɛ̀ɛ jàŋ inɛ gɔ̀g ì rì lɛ ì kpì di ɓɛ lɔɔ̀ yɔ̀, à ɓag mɛ̀ɗu ɓi zi, à ɓɔ̀ŋzàg Bɛ̀ll, "
LUK.22.42,"à kpaa lɛ: Tààta i ki kɔni wɔ̀, kìya lɛ ɓeŋ ànɛ a raɓsɛn mɛ̀, nni àa rìkɔ̀n ɗyɛm̀ ɗyɛɛ ghɛɛ̀sɛɛ kì kìlɛɛ, lɔŋ ɗinkɔ̀ɔ̀. "
LUK.22.43,Fɔɔnnɛ ŋwaà-fìtom à rèsɛ̀ngày nyi ɓi ɗyoo lɛ a fa nyi ìtèɗ. 
LUK.22.44,"Yɛ̀ɛ ìris wu ɓangà Yeesus, fɔɔnnɛ à sììrɛ̀ngà lɔŋ ɓi bɔ̀ŋzɛ̀n, kìɗìg kii ki ɓa lɔŋ yɛ̀ɛ ɓɛ̀jɛɛ ɓɛ bwaɓ ɓɛɛ yɔɔyɔɔ ɓi zi. "
LUK.22.45,"Yɛ̀ɛ à lègsìghà bɔ̀ŋzɛ̀n, à pɛ̀sɛ̀n aɗyòò, à sugtìì jàŋ inɛ ɓɛ̀yilàg ɓɛ ɓaghà, à tanɛ̀n ɓɔ di ɓɛ mɛ cuu tilo, lɛ ɓɛ ɓaghà rì ǹɗemi-kɛŋɛn. "
LUK.22.46,"À kpaa ɓɔ lɛ. Ɓi lalay lɛ la? Pɛ̀sɛɛna aɗyòò, ɓi ɓɔŋzi Bɛ̀ll di kɛ̀ ɓi kpì ɓi mɛ̀fèèghrɛn."
LUK.22.47,"Yeesus à kaka à kpaakpàà fɔlɔɔ, nni coo kituu ki ɓum ki yughày, kìbog ki ɓi ɓɛ̀yilàg ɓii ntɛ̀ɗ rì ɓɛɓɛɛ̀ ɗii lɛ Zyudas kɛɛ syogày bee. À tyòŋdɛ̀ngà Yeesus a nyoo lɛ a lɔɛɗ nyi. "
LUK.22.48,"Nni Yeesus à kpaaghà nyi lɛ: I ù ti lɛ u kaɓ Man à mum, ù ka lɔɛ̀ɗ nyi, wa? "
LUK.22.49,"Yɛ̀ɛ ɓumɓɛ Yeesus à ɓaghà rì ɓɔ ɓɛ ghɛngà kìɓan kiǹ, nni ɓɛ tɔkà nyi lɛ: Kan ti teɗ gàfàg yis lɛ ti ki rìbaŋì? "
LUK.22.50,"Fɔɔnnɛ kìbog ki ɓi ɓɔ ki ɓokà ǹkìì-kìsay a pìrɛɛtìrɛ̀ àgwey, ki syaŋ nyi ìreè wu weèlem. "
LUK.22.51,"Wɔ̀lɛ Yeesus à kpaa lɛ: Càrina, lèg ànɛn à ghɛ̀ɛ̀sɛɛ; fɔɔnnɛ à kòmgà ìreè wu ŋwaànɛ̀n à wɔ̀ɔ̀zì nyi."
LUK.22.52,Nni Yeesus à kpaaghà ɓɛ̀pìrɛɛtìrɛ̀ ɓɛgwey rì ǹkɔ̀mɛ̀n ɓɛ̀sujàà ɓɛ ɓi naà-Bɛ̀ll rì ɓɛ̀sɛ̀ɛ̀mɛn ɓɛ ɓɛ yughày lɛ ɓɛɛ ɓan nyi lɛ: Ɓì ghɛɛ mɛ̀ lɛ ǹɗì zyaàzyaa nni ɓì yùu yì lɛ rì gàfàg rì ɓìgeŋ lɛ ɓi ɓaǹ mɛ̀? 
LUK.22.53,"Rì mɛ̀ rì mìni tìi nɗì lɔŋ ɓi naà-Bɛ̀ll ɓɛ̀ŋwos ɓɛ̀cèm, kɛ̀ ɓi ki ɓaǹ mɛ. Wɔ̀lɛ cààmɛ̀n kin kɛɛ ti lɛ, ki lɛ ìtèɗ wu birìm wɛɛ resɛ̀n."
LUK.22.54,"Yɛ̀ɛ ɓɛ ɓangà Yeesus, ɓɛ teɗ nyi ɓɛ kɛǹ ɗì nyi a mɛɛ mɛ nkɔ̀mɛ̀n-ɓɛ̀pìrɛɛtìrɛ̀ ɓɛgwey, Pyɛɛri à nɔ̀ɔ̀nɔ̀ɔ̀tìghày ɓɔ ajɛ̀m fìràɓ."
LUK.22.55,"Ɓɛ ghɛŋzɛ̀ngà ɗuu ɓi nyìinyìm à ǹlɛmɓòg, nni Pyɛɛri à kɛ̀ngà kì sɔ̀lɛɛ ɓi nyìinyìm à ɓumɓɛ ɓɛ kɔmzɛ̀ngà ɗuu. "
LUK.22.56,"Fɔɔnnɛ giɓ adɛŋ ànɛ à ɓaghà ǹkìì-kìsay a ghɛngà nyi ǹkɔ̀kɔriyɛn a ɗuu, à konàg nyi kì fiɓii, à kpaa lɛ: Ŋwaànɛ àa nɗì girig ǹɗaŋ ɗi Yeesus. "
LUK.22.57,"Wɔ̀lɛ Pyɛɛri à rongà kìɓan kiǹ, à kpaa lɛ: Giɓ anɛ! Ǹ-yii ɓi ŋwaànɛ u kpaakpaa anɛ̀n. "
LUK.22.58,"Yɛ̀ɛ maa cààmɛ̀n, à ghaghìghà ŋwaàdɛŋ à ghɛɛ̀dì Pyɛɛri, à kpaa lɛ: Ù rì girig kìbog ki ɓi ɓumɓɛ. Pyɛɛri à ɓàg lɛ: Ǹ-yin ŋwaànɛ ɓi nɗaŋ waa. "
LUK.22.59,"Ki finɛ̀ngà tì fɛlɛ yɛ̀ɛ bimiɗ à hawò, nni ŋwaàdɛŋ à sììrɛ̀ngà tì lɔŋ ɓi jɛ̀ɛ̀ ìnɛn, lɛ: Ki ri saaɗ lɛ ŋwaànɛ àa nɗì girig ǹɗaŋ ɗi Yeesus, ɓisuulɛ à rì ŋwaànɛ a Galile. "
LUK.22.60,"Nni Pyɛɛri à ɓàkà ŋwaànɛ̀n lɛ: Mɛ̀ ǹ-yii ɓi com ki u kɔ̀nkɔn kiǹ lɛ u kpaà. Yɛ̀ɛ nyii ɓaghà di a ka tòtog a ŋwɔm, ǹlem à zag à ghàs kì rɔŋì. "
LUK.22.61,Kan Yeesus à lɔ̀ɔ̀ghrɛ̀ngày à pɛɓsɛ̀n Pyɛɛri Fɔɔnnɛ Pyɛɛri à yitìghà jɛ̀ɛ̀ ìnɛ Kan Yeesus à kpaaghà nyi lɛ: Ǹlem à zag a rì ɓiì rɔŋì gɛɛ̀nɛ di ù mɛ roòzɛn mɛ gɛ̀n yiraa. 
LUK.22.62,"Fɔɔnnɛ Pyɛɛri à kpagà ɓi dan, à rèn à sìgtàg. "
LUK.22.63,Ɓumɓɛ ɓɛ ɓeŋɓèŋgà Yeesus ɓɛ feèfèngàkà nyi di ɓɛɛ̀ ɓooɓokì nyi. 
LUK.22.64,Ɓɛ lɔkà nyi kìlàà ɓi mis ɓɛ tɔg nyi lɛ: Rèmi ŋwaànɛ à ɓoogh wɔ̀. 
LUK.22.65,Ɓɛ sɛmgàkà tì nyi tìsɛm tidɛŋ lɛɛ̀gwey.
LUK.22.66,"Yɛ̀ɛ duri i tangà, rìghàdà ɗi ɓɛ̀sɛ̀ɛ̀mɛn ɓɛ Ɓɛ̀yudɛ̀n, rì ɓɛ̀pìrɛɛtìrɛ̀ ɓɛgwey, rì ɓɛ̀rèsàg-ɓìdɔ̀gsɛna, ɗi taŋzɛ̀ngà ɓɛ tɔg lɛ ɓɛɛ kɛǹ ɗì Yeesus a Sànèdìrɛŋ wàà. "
LUK.22.67,"Ɓɛ tɔg nyi lɛ: Kali ɓìsi ǹkòo ù rì Mèsii! Yeesus à ɓàg ɓɔ lɛ: Nsoò màa kpaa mìni, ɓyàa gherɛn ɓi. "
LUK.22.68,"I ǹki tɔɔgh mìni ǹtɔɔ̀tɔɔgh, ɓyàa ɓàg ɓi. "
LUK.22.69,"À tumɛ̀n ɓi gɛɛ̀nɛ, Man à mum à rì ɓiì kɔ̀rii ɓi weèlem à Bɛ̀ll à ìtèɗ wucèm. "
LUK.22.70,"Nni ɓɔɔ̀cèm ɓɛ tɔkà lɛ: Yɛɛ lɔɔ lɛ ù rì Man à Bɛ̀ll wa? Yeesus à ɓàg ɓɔ lɛ: Ɓì kpaa miì, ǹɗì Man à Bɛ̀ll. "
LUK.22.71,"Fɔɔnnɛ ɓɛ kpaaghà min lɛ: Tì rì ɓiì kaatii ti ɓɛ̀wusìnɛ̀ɗ ɓɛdɛŋ lɛ cɛ! Ɓìsiì ɓɔmiɗ, tì woogh ɓìtòkì ɓii."
LUK.23.1,"Nni ɓɛ ruɓkà ɓɛ̀sɛ̀ɛ̀ ɓɛ̀cèm lɛ bùɓ, ɓɛ kɛǹ rì Yeesus yɛ̀ɛ Pilat. "
LUK.23.2,"Wɔɔ nnɛ ɓɛ sɔmɛ̀ngà nyi, ɓɛ kpaa lɛ: Tìi ǹsììdii ŋwaaànɛ di a tootoòsì ɓumɓɛ ɓi kìlɔ̀ŋ kis lɛ, ɓɛ̀ kɛɛ̀ wog com ki ɓɛ̀làmì ɓɛɛ̀ kpaakpàà, à règ lɛ ɓɛ̀ kɛɛ̀ peeti làmpoŋ̀ à Kaaza, à ki reŋɗɛn nyimiɗ lɛ Kiris, yɛ̀ɛ lɔɔ lɛ rìfòm. "
LUK.23.3,Fɔɔnnɛ Pilat à tɔkà nyi ǹtɔɔ̀tɔɔgh lɛ: Ù rì nya rìfòm ɗi udɛ̀n? Yeesus à ɓàg lɛ: Wàa kpaà.
LUK.23.4,Nni Pilat à kpaaghà ɓɛ̀pìrɛɛtìrɛ̀ ɓɛgwey lɛ: Ǹghɛɛ ɓi kiɓan ki ɓeɓtɛn ki ŋwaànɛ à kìi. 
LUK.23.5,"Wɔ̀lɛ ɓɔɔ siìrɛ̀ngà lɔŋ ɓi rìkpaakpàà lɛ, àa ntoosii ɓumɓɛ ɓi kìlɔ̀ŋ lɛ ɓɛɛ ɓa rì ǹtoòtèɗ, ɓi rìrèsàg ɗi a fafa ɓɔ; à tumɛ̀ngà com kìn a Galile, à renì ziì Zyude bimiɗ, à yù fɛ kì kpaŋì."
LUK.23.6,"Yɛ̀ɛ Pilat à wokà fɔlɔɔ, nni à tɔkà lɛ a yi ǹkòo Yeesus à rì ŋwaànɛ a Galile. "
LUK.23.7,"Nni yɛ̀ɛ à wokà lɛ Yeesus à rì ŋwaànɛ ɓi kìden ki zi ki Eroodɛ à làmii, fɔɔnnɛ à pɛ̀ɛ̀zìghà nyi kìromì yɛ̀ɛ Eroodɛ; lɛ Eroodɛ, à ɓaghà girig a Yorisalɛm ɓi mɛ̀ru mɛ̀n."
LUK.23.8,"Yɛ̀ɛ Eroodɛ à ghɛngà Yeesus, à wog kìrɔɔ lɛɛ̀gwey ɓisuulɛ, ki ɓaghà di kaa finɛn lɛɛ̀gwey yɛ̀ɛ à wowòkà Yeesus ɓi rìkem, à ki kɔ̀nkɔn lɛ di àa ghɛɛ nyi. À fèfèkà lɛ à ɓiì ghɛɛ̀ di Yeesus à kìi dàm ìdɛŋ. "
LUK.23.9,"Fɔɔnnɛ à tɔkàkà nyi mɛ̀tɔɔ̀ghtɔɔgh à finɛ̀n, wɔ̀lɛ Yeesus kɛ̀ɛ ɓàg nyi. "
LUK.23.10,"Ɓɛ̀pìrɛɛtìrɛ̀ ɓɛgwey rì ɓɛ̀rèsàg-ɓìdɔ̀gsɛna ɓɛ ɓaghà wɔɔ, ɓɛ kpaakpàà ɓìɓeɓtàg ɓi ɓiɓan di ɓɛɛ̀ ràraɗ ɗi nyi. "
LUK.23.11,"Fɔɔnnɛ Eroodɛ rì ɓɛ̀sujàà ɓii ɓɛ sɛɛtìghà Yeesus, ɓɛ ki sɛmgi nyi, ɓɛ waasì nyi kìlàà ki lònlomɛn, ɓɛ pɛɛ̀zì nyi kì romì yɛ̀ɛ Pilat. "
LUK.23.12,"Ŋwos àǹcèm ànɛn innɛ Eroodɛ rì Pilat ɓɛ ɗiŋìghà rìghan, kɔlɛ ɓɛ ɓaghà ɓi bènà abɛ̀y."
LUK.23.13,"Nni Pilat à regàkà lɛ rì ɓɛ̀pìrɛɛtìrɛ̀ ɓɛgwey rì mɛ̀fòm, rì ɓum ɓɛ kilɔ̀ŋ. "
LUK.23.14,"À kpaa ɓɔ lɛ: Ɓyàa yùu mɛ̀ rì ŋwaànɛ rì ǹkpaà lɛ a tootoòsì ɓum ɓɛ kilɔ̀ŋ lɛ ɓɛ̀ kɛɛ̀ wog rilàmì. Nni màa tɔkii nyi mɛ̀tɔɔ̀ghtɔɔgh ɓi mis min, kɛ̀ɛ ǹghɛn nsoò kìɓan kifog ki à kìi ɓi mɛ̀to mɛ ɓiɓan mɛ ɓyàa sɔmɛɛ nyi miì. "
LUK.23.15,"Nsoò Eroodɛ àa ghɛɛ ɓi com ki ŋwaànɛ à kìi, fɔɔnnɛ àa pɛ̀ɛ̀zii yì nyi kì romìì. Nni ŋwaànɛ à kìi ɓi kiɓan ki ki ri lɛ ɓɛ wey nyi miì. "
LUK.23.16,"Fɔɔnnɛ ǹɗì ɓiì reɓsii lɛ ɓɛɛ ɓog nyi kìtòn, di ncaɗ nyi."
LUK.23.17,"Ɓi tìcàɓ ti Paskà tìcèm, à ghɛ̀ɛ̀sɛ̀ngà ɓɔ kì càri kìmbùŋ kìfog."
LUK.23.18,"Nni ɓɛ̀sɛ̀ɛ̀ ɓɛ̀cèm ɓɛ kpaaghà jɛ̀ɛ̀ aɗyòò lɛ, wola ŋwaànɛ, u caɗ ɓìsi Ɓaraɓas. "
LUK.23.19,"Ɓɛ fogà Ɓaraɓas àncèm ɓi naà-zày ɓi kìɓan ki wɛ̀y wu wu ɗuurɛ̀ngà lɛ, rì ɓum ɓɛ kilɔ̀ŋ rì gɔmìnà ɓi bàn ìnɛ̀n, rì tì lɛ à wolà mum. "
LUK.23.20,"Nni Pilat à ɓììtìghà ɓɔ kì kpaà lɛ a kɔ̀nkɔn lɛ, a caɗ Yeesus. "
LUK.23.21,Kìɓan kifog ɓɔɔ kakàlì lɔŋ jɛ̀ɛ̀ aɗyòò lɛ: Kpana nyi ɓi kɔrɔs. 
LUK.23.22,"Fɔɔnnɛ à tɔgtìghà ɓɔ ɓi gɛ̀n i kìraa lɛ: Kìɓeɓtàg ki kiɓan aɗi kɛɛ̀ki ŋwaànɛ à kìi? Lɛ mɛ̀ ǹghɛɛ ɓi kiɓan ki à kìi ki ki ri lɛ ɓɛ wey nyi miì, ǹɗì ɓiì tɔɔ̀gh lɛ ɓɛɛ ɓog nyi ɓi kìtòn, fɔɔnnɛ ǹcàɗ min nyi. "
